macro_f1	balanced_accuracy	mcc	quadratic_kappa	macro_precision	macro_recall	recall_class0	recall_class1	roc_auc	average_precision	repeat	fold	n_test	scheme	model	recall_class2	recall_class3
0.8402793349777364	0.8589821573398215	0.6815354393617994	0.6805689025562176	0.8234774665042631	0.8589821573398215	0.995742092457421	0.7222222222222222	0.9906731549067316	0.7200325564357694	4	0	1662	2class	random_forest		
0.9467594076543369	0.9713092581321431	0.8947912168159827	0.8935222282765474	0.9246953077391834	0.9713092581321431	0.9981740718198417	0.9444444444444444	0.9993913572732807	0.9334728657613075	4	1	1661	2class	random_forest		
0.9108522971232289	0.8882802461621695	0.8231659236103874	0.8217109735589825	0.9362841945288753	0.8882802461621695	0.9987827145465612	0.7777777777777778	0.9874890106174341	0.8214928208202262	4	2	1661	2class	random_forest		
0.8935188153086737	0.9151450598498682	0.788162224375523	0.7870444565530946	0.8740859232175503	0.9151450598498682	0.996956786366403	0.8333333333333334	0.9946236559139785	0.8435000595655424	4	3	1661	2class	random_forest		
0.8987827145465612	0.9195319503137405	0.7985948772424846	0.7975715894221114	0.8800388608549388	0.9195319503137405	0.9969586374695864	0.8421052631578947	0.9892751952874889	0.8273213368437072	4	4	1663	2class	random_forest		
0.9540896660313252	0.9166666666666667	0.9120391559463642	0.9081869406695393	0.9990892531876139	0.9166666666666667	1.0	0.8333333333333334	0.9998310354149771	0.9857090984541965	0	0	1662	2class	extra_trees		
0.9157537025765876	0.9157537025765876	0.8315074051531751	0.831507405153175	0.9157537025765876	0.9157537025765876	0.9981740718198417	0.8333333333333334	0.998005004395753	0.8511481138292734	0	1	1661	2class	extra_trees		
0.8860332676605797	0.8330290119699736	0.7825585107807723	0.7721223761832898	0.959718073188947	0.8330290119699736	0.9993913572732805	0.6666666666666666	0.9586799215527152	0.70104151351184	0	2	1661	2class	extra_trees		
0.7981773997569866	0.7490870359099209	0.6090251167979266	0.5965018826673145	0.8722710733778047	0.7490870359099209	0.9981740718198417	0.5	0.9947589098532494	0.7919147616443167	0	3	1661	2class	extra_trees		
0.9234832380899797	0.868421052631579	0.8570926999646571	0.8470016744254513	0.998483929654336	0.868421052631579	1.0	0.7368421052631579	0.9961262645665259	0.9109817824247435	0	4	1663	2class	extra_trees		
0.8876723438767234	0.8876723438767234	0.7753446877534469	0.7753446877534469	0.8876723438767234	0.8876723438767234	0.9975669099756691	0.7777777777777778	0.9987158691538254	0.9100501011828244	1	0	1662	2class	extra_trees		
0.865451599837991	0.8052512341921958	0.746348230759965	0.731001255111543	0.9562108348494036	0.8052512341921958	0.9993913572732805	0.6111111111111112	0.9922567119767364	0.808396828248311	1	1	1661	2class	extra_trees		
0.8318144997974888	0.7771691350510583	0.6776866737789459	0.6637515688894287	0.9142409541136043	0.7771691350510583	0.9987827145465612	0.5555555555555556	0.9944207750050721	0.7861829193180917	1	2	1661	2class	extra_trees		
0.9438358017177251	0.9438358017177251	0.88767160343545	0.88767160343545	0.9438358017177251	0.9438358017177251	0.9987827145465612	0.8888888888888888	0.9992561033340096	0.9118767117051432	1	3	1661	2class	extra_trees		
0.9234832380899797	0.868421052631579	0.8570926999646571	0.8470016744254513	0.998483929654336	0.868421052631579	1.0	0.7368421052631579	0.9925086438724549	0.9112871174700505	1	4	1663	2class	extra_trees		
0.9566867914694002	0.944140308191403	0.9137553496345833	0.9133743354529344	0.9699803325585553	0.944140308191403	0.9993917274939172	0.8888888888888888	0.9995606920789402	0.9522941905875344	2	0	1662	2class	extra_trees		
0.8928752407013276	0.8605024683843917	0.7891012433424907	0.7857682457207082	0.9318144997974889	0.8605024683843917	0.9987827145465612	0.7222222222222222	0.9644789341989586	0.7707752341784317	2	1	1661	2class	extra_trees		
0.9405681980821525	0.916362345303307	0.8827008273427245	0.8811406490393217	0.9678381458966565	0.916362345303307	0.9993913572732805	0.8333333333333334	0.9967369987150876	0.9195179934660133	2	2	1661	2class	extra_trees		
0.8782474842141638	0.8055555555555556	0.7800759697096934	0.7566198480313148	0.9978787878787878	0.8055555555555556	1.0	0.6111111111111112	0.9966524650030432	0.8813344226579521	2	3	1661	2class	extra_trees		
0.8422320886460231	0.7888654117044436	0.6971714560459699	0.6845719054664088	0.9206526806526807	0.7888654117044436	0.9987834549878345	0.5789473684210527	0.9923005506466896	0.815201978293189	2	4	1663	2class	extra_trees		
